"Filename","Segment","WC","Analytic","Clout","Authentic","Tone","WPS","Sixltr","Dic","function","pronoun","ppron","i","we","you_total","you_sing","you_plur","you_formal","other","shehe","they","ipron","article","prep","auxverb","adverb","conj","negate","verb","adj","compare","interrog","number","quant","affect","posemo","negemo","anx","anger","sad","social","family","friend","female","male","cogproc","insight","cause","discrep","tentat","certain","differ","percept","see","hear","feel","bio","body","health","sexual","ingest","drives","affiliation","achiev","power","reward","risk","focuspast","focuspresent","focusfuture","relativ","motion","space","time","work","leisure","home","money","relig","death","informal","swear","netspeak","assent","nonflu","filler","AllPunc","Period","Comma","Colon","SemiC","QMark","Exclam","Dash","Quote","Apostro","Parenth","OtherP","SMOG.de","MSTTR","exp_relate","exp_body","exp_imperson","exp_affect","exp_space","exp_drives","exp_concerns","exp_transc","experiential","epistemic","literariness"
"falke_nebel_1899_de.txt",1,38459,52.73,76.54,5.8,70.69,9.87,21.49,83.15,55.25,18.05,12.03,1.84,0.29,0.81,0.35,0.46,0,8.39,8.23,3.96,4.96,10.48,10.55,7.74,4.68,12,1.9,15.15,7.11,1.85,1.53,0.68,2.69,6.61,4.36,2.26,0.43,0.54,0.87,16.45,0.43,0.29,0.26,2.83,13.86,1.77,1.98,2.73,2.72,3.32,3.98,3.88,1.37,1.4,0.81,3.83,1.61,0.61,0.49,0.47,5.69,1.14,2.67,1.6,0.38,0.37,7.02,3.33,0.64,18.42,2.6,11.09,5.88,1.12,1.68,0.44,0.45,0.72,0.18,1.66,0.09,0.11,0.42,0.05,0.05,24.98,8.24,9.01,0.18,0.19,1.05,0.9,0.61,3.47,0.24,0.08,1.01,6.53716093810565,0.799714285714286,3.81,3.18,5.64,6.2,17.27,6.16,3.69,0.9,41.21,25.77,57.5597142857143
"walser_schlacht_1908_de.txt",1,2427,90.64,68.94,24.38,26.84,23.56,26.78,76.72,49.32,11.29,5.03,0.16,0.04,0.16,0,0.16,0,3.54,3.54,1.94,5.77,11.45,11.45,6.84,4.33,11.99,1.03,13.14,7.95,2.39,1.61,1.32,2.43,7,3.71,3.26,0.49,1.57,0.91,9.72,0.33,0.12,0.21,1.07,11.91,1.19,2.02,1.65,3.21,2.02,3.34,3.63,1.65,1.07,0.62,3.01,1.9,0.33,0.41,0.54,4.94,0.25,2.6,1.9,0.25,0.33,7.99,1.73,0.29,19.65,2.06,11.74,6.84,0.41,1.03,0.12,0.16,0.74,0.82,1.65,0.21,0.25,0.25,0,0.04,20.23,4,11.78,0.49,1.24,0.21,0.21,0.41,0.41,0.04,0.12,1.32,7.71537672412351,0.809631811487482,1.73,3.18,7.09,6.68,17.14,5.33,1.72,1.56,37.34,21.22,71.6296318114875
"andreas_fenitschka_1898_de.txt",1,36415,32.24,68.29,36.7,45.01,15.6,23.09,84.28,57.25,19.21,13.7,4.23,0.55,1.64,1.15,0.49,0,6.82,6.68,3.58,4.53,8.47,11.42,7.33,6.37,12.74,2.13,14.51,7.63,2.35,1.79,0.52,3.2,6.36,3.75,2.61,0.63,0.49,0.97,16.19,0.75,0.28,0.6,1.72,16.52,2.51,2.02,2.55,3.89,3.83,4.81,3.28,1.32,1.19,0.62,3.36,1.4,0.58,0.47,0.26,5.96,1.74,2.54,1.4,0.35,0.42,6.28,3.61,0.54,18.49,2.08,11.06,6.58,1.15,0.79,0.42,0.33,0.43,0.14,1.94,0.04,0.08,0.59,0.1,0.05,19.43,4.74,10.41,0.39,0.17,0.85,0.87,0.02,1.88,0.1,0,0.01,6.78090174789344,0.795410447761194,3.35,2.71,5.05,5.84,16.27,6.45,2.69,0.57,37.88,31.31,59.5054104477612
"meyer_pescara_1887_de.txt",1,37499,71.41,78.13,7.4,37.47,14.27,27.15,78.72,53.52,17.76,13.02,3.11,0.43,2.39,1.41,0.98,0,6.5,6.46,2.13,4.03,12.07,9.64,6.88,2.81,11.64,1.69,13.93,5.48,1.76,1.36,0.55,1.45,6.26,3.55,2.67,0.49,0.84,0.93,16.03,0.53,0.21,0.22,2.6,11.78,1.88,1.65,1.82,1.94,2.73,3.9,2.63,0.91,1.18,0.41,3.23,1.63,0.44,0.34,0.17,6.43,1.24,2.29,2.62,0.49,0.37,4.94,4.3,0.63,15.02,2.13,9.17,4.7,1.47,0.64,0.16,0.59,1.23,0.35,0.69,0.04,0.06,0.08,0.05,0.01,23.17,5.57,9.83,0.66,0.07,0.79,1.01,0.73,4.43,0.08,0,0.01,5.18591986313139,0.789724950884086,3.56,2.58,4.58,5.81,13.8,7.01,2.86,1.58,37.2,19.87,65.4597249508841
"musil_haus_1908_de.txt",1,6278,37.88,83.08,5.57,29.7,25.94,20.2,85.78,59.68,20.25,13.2,0.49,0.02,1.15,0.05,1.1,0,10.42,10.31,7.01,6.37,9.94,11.79,6.85,5.26,14.26,1.7,13.97,9.22,4.03,3.12,0.16,3.3,4.87,2.72,2.15,0.51,0.43,0.72,18.09,0.21,0.13,0.21,1.27,15.72,2.09,3.03,2.2,3.79,3.31,4.44,4.83,1.8,1.35,1.53,3.93,2.21,0.92,0.72,0.24,6.15,0.72,4.16,1.05,0.16,0.22,8.49,1.35,0.54,20.44,2.87,12.58,6.4,0.32,0.59,0.72,0.13,0.4,0.27,0.61,0,0.03,0.08,0.02,0,16.47,4.71,9.88,0.18,0.96,0.19,0.13,0.02,0.41,0,0,0,5.55779909119075,0.799170068027211,1.82,4.09,6.53,4.38,20.13,6.31,1.76,0.67,39.16,29.12,63.4891700680272
"schnitzler_else_1924_de.txt",1,14857,4.16,43.4,38.98,59.63,7.06,16.58,87.48,60.04,20.85,14.66,7.51,0.46,1.08,0.78,0.3,0,5.23,5.01,2.61,5.08,7.34,8.25,12.79,5.45,11.85,3.5,18.91,6.28,1.86,2.58,1.19,2.88,5.9,3.77,2.1,0.46,0.55,0.85,15.58,1.44,0.26,0.85,2.86,17.26,2.02,2.27,3.92,3.72,4.98,5.38,2.69,1.22,0.88,0.4,4.25,1.32,0.37,0.6,0.3,6.16,1.38,2.19,2.3,0.32,0.39,1.91,9.15,1.5,15.12,1.9,8.5,5.88,0.91,1.14,0.57,0.66,1.24,0.45,3.67,0.18,0.44,1.23,0.23,0.04,25.63,11.81,7.84,0.09,0.07,2.58,0.81,0.06,1.59,0.79,0,0,6.02351748577734,0.782196721311475,5.41,2.59,6.27,5.63,12.9,6.58,3.28,1.69,38.08,34.12,51.2821967213115
"dery_liebe_1896_de.txt",1,3578,41.93,92.1,39.72,93.76,8.32,19.54,82.34,54.67,19.4,13.78,3.24,4.36,3.88,3.72,0.17,0,1.79,1.76,0.67,4.5,9.53,9.33,6.43,3.49,13.3,1.93,13.05,7.99,2.82,2.57,0.5,2.38,8.66,5.98,2.49,0.64,0.75,0.95,16.41,0.06,0.31,0.03,0.7,11.99,1.82,2.88,1.17,1.9,3.88,2.77,4.97,1.96,1.57,1.03,5.14,2.12,0.78,0.89,0.48,10.76,5.45,3.44,1.48,0.64,0.36,0.89,7.46,0.48,16.29,2.15,10.34,4.44,0.61,1.29,0.11,0.59,1.84,0.53,1.73,0.11,0.28,0.31,0.14,0,23.39,7.18,7.91,0.59,0,1.57,3.27,0,0.75,0.11,0,2.01,6.46946992283678,0.789615384615385,1.1,4.27,5,8.32,17.05,11.37,2.6,2.37,47.08,22.22,52.3496153846154
"schubin_etiquette_1887_de.txt",1,14012,89.16,79,11.36,29.47,18.86,26.56,78.1,51.41,15.19,10.55,1.33,0.19,1.45,0.98,0.47,0,6.7,6.56,3.15,4.03,12.43,11.57,6.67,3.79,10.11,1.53,12.48,7.55,1.9,1.41,0.54,2.13,7.27,3.93,3.36,0.5,0.7,1.43,15.17,0.41,0.28,0.66,1.77,12.06,1.56,1.6,1.83,2.31,2.88,3.75,2.62,0.85,0.99,0.59,4.15,1.81,0.73,0.72,0.14,6.18,1.15,2.33,2.58,0.42,0.34,2.88,4.77,0.6,18.51,1.83,11.39,6.49,1.08,0.71,0.28,0.42,1.11,0.5,1.38,0.06,0.1,0.26,0.22,0.01,19.47,4.49,10.06,0.26,0.31,0.47,1.18,0.23,1.57,0.9,0,0,5.67860918142335,0.781773648648649,3.12,3.4,4.57,6.56,15.65,6.82,2.49,1.61,39.65,21.38,65.9317736486486
"mann_zauberberg_1924_de.txt",1,267069,72.81,74.34,9.18,44.66,21.66,28.13,79.98,53.4,14.79,9.15,1.11,0.33,0.46,0.24,0.21,0,6.22,6.08,2.27,4.52,10.8,11.52,7.52,4.34,12.77,1.59,13.95,6.42,2.06,1.32,0.66,2.13,5.43,3.27,2.14,0.36,0.48,0.76,14.65,0.56,0.23,0.28,2.36,13.78,2.08,1.89,2.13,2.84,3.07,4.25,2.99,1.02,1.1,0.57,3.54,1.69,0.73,0.33,0.42,5.9,1.04,2.72,1.88,0.39,0.39,6.12,2.65,0.55,16.96,1.94,10.38,5.54,1.85,0.83,0.29,0.45,0.77,0.25,1.4,0.06,0.09,0.33,0.04,0.04,20.72,4.3,11.48,0.31,0.28,0.38,0.47,1.28,2.05,0.08,0.09,0.01,6.5600430070874,0.774673684210526,3.43,3.17,5.18,4.87,15.01,6.42,3.42,1.02,37.34,24.32,71.6146736842105
"hesse_knulp_1915_de.txt",1,25674,23.76,69.96,27.58,64.41,20.17,18.69,86.45,58.02,16.82,11.41,3.17,0.53,1.83,1.27,0.56,0,5.8,5.74,1.93,4.53,9.38,9.63,9.45,5.26,15.31,2.24,17.52,7.62,2.02,1.28,0.65,2.84,5.88,3.85,2,0.34,0.27,0.92,15.03,0.42,0.52,0.28,2.48,14.96,2.01,1.99,3.09,3.28,3.64,4.58,3.83,1.6,1.39,0.59,3.84,1.42,0.79,0.42,0.59,5.32,1.25,2.45,1.37,0.32,0.37,8.08,4.65,0.72,18.69,2.44,9.98,7.6,1.27,1.25,0.67,0.37,0.47,0.23,2.2,0.14,0.09,0.52,0.09,0.09,20.99,5.48,9.32,0.26,0.12,0.71,0.41,0.3,3.69,0.42,0,0.27,9.2294493689689,0.798905325443787,3.7,3.22,5.18,5.38,16,5.76,3.56,0.7,38.32,28.93,61.1689053254438
"sapper_kriegsbuchlein_1914_de.txt",1,25088,68.61,83.7,16.51,52.32,14.92,21.17,86.45,55.83,15.78,9.86,1.42,1.33,1.07,0.51,0.57,0,5.72,5.44,3.11,4.75,11.87,10.81,8.89,4.5,11.41,1.85,17.65,6.27,1.69,1.32,0.87,3.03,5.84,3.62,2.21,0.49,0.45,1.02,17.54,2.08,0.33,0.97,2.52,13.59,1.59,1.61,2.89,2.79,3.49,3.98,2.95,0.86,1.45,0.45,2.42,0.87,0.39,0.19,0.44,10.01,3.29,2.78,3.36,0.63,0.61,8.63,3.77,0.77,19.19,3.07,10.85,6.47,1.88,0.8,0.56,0.64,0.74,0.75,1.58,0.02,0.07,0.49,0.01,0.01,22.33,5.27,8.69,0.67,0.94,0.62,1.03,0.69,3.66,0.33,0,0.43,4.9024827978564,0.770819672131148,5.9,1.89,5.62,5.58,16.68,10.67,3.88,1.49,46.09,25.73,59.6808196721312
"sapper_pfaffling_1907_de.txt",1,64049,41.09,82.91,18.26,64.51,17.24,21.44,87.55,56.45,16.37,10.49,1.63,0.6,1.66,1,0.66,0,6.1,5.94,3.11,4.59,10.3,10.05,9.22,5.38,13.03,2.22,18.12,6.88,1.99,1.26,0.82,2.91,5.65,3.76,1.91,0.36,0.26,0.84,19.29,2.39,0.4,1.2,2.94,15.54,1.81,1.89,3.3,3.29,3.87,4.72,3.73,0.98,2.14,0.45,2.13,0.72,0.35,0.16,0.34,8.52,2.47,2.76,3.04,0.48,0.3,8.45,4.16,0.74,19.25,2.67,10.26,7.58,1.93,1.35,0.92,0.5,0.92,0.08,1.62,0.02,0.06,0.42,0.02,0.01,21.87,4.45,9.84,0.7,0.19,0.72,0.64,0.14,4.68,0.3,0,0.2,8.02375794768711,0.804413793103448,6.93,1.57,5.41,5.22,16.5,9.05,4.7,1,44.97,29.39,61.7744137931034
"bonsels_himmelsvolk_1915_de.txt",1,47533,69.79,78.61,15.16,67.68,26.3,20.2,85.26,56.5,17.41,11.63,2.02,0.39,1.52,0.87,0.65,0,7.22,7.01,3.16,4.75,12.2,10.86,7.54,3.7,12.25,1.62,14.99,7.89,2.61,1.63,0.98,2.27,7.54,4.76,2.79,0.6,0.6,1.1,16.35,0.24,0.18,0.17,1.87,13.71,2.41,1.84,2.32,2.81,3.25,4.21,4.58,2.1,1.55,0.72,3.65,1.73,0.52,0.45,0.3,6.04,1.08,2.92,1.95,0.52,0.29,6.69,3.53,0.67,18.29,2.06,10.81,6.35,0.84,1.02,0.21,0.45,0.87,0.4,1.43,0.04,0.09,0.11,0.09,0.01,18.8,3.93,11.03,0.29,0.15,0.43,0.27,0.03,2.35,0.17,0,0.15,8.02335402444115,0.790495049504951,2.46,3,5.73,7.06,17.24,6.76,2.52,1.27,40.31,24.43,66.200495049505
"strindberg_inselbauern_1918_sca.txt",1,48902,87.2,72.95,20.89,35.84,18.26,22.49,81.95,54.68,13.4,8.09,0.76,0.26,0.76,0.33,0.43,0,5.44,5.38,1.74,4.24,13.13,12.53,8.12,3.93,12.74,1.62,16.76,6.39,2.11,1.27,0.63,1.93,4.38,2.59,1.78,0.26,0.45,0.63,13.17,0.48,0.2,0.39,2.41,12.75,1.62,1.88,2.43,2.27,2.73,4.23,3.25,1.15,1.13,0.66,3.84,1.37,0.84,0.22,1.1,5.37,0.82,2.59,1.55,0.38,0.47,8.68,3.13,0.83,19.82,3.22,11.3,6.35,1.49,1.39,0.7,0.52,0.93,0.2,1.48,0.07,0.06,0.23,0.09,0.01,18.43,4.58,9.52,0.27,2.08,0.35,0.72,0.04,0.27,0.09,0.03,0.49,7.69329665284211,0.807021276595745,3.48,3.53,4.87,3.93,17.46,5.81,4.1,1.13,39.44,22.64,60.2170212765957
"lasswitz_planeten01_1897_de.txt",1,88310,81.78,75.25,25.45,54.18,15.24,25.86,80.66,54.65,15.66,10.18,1.28,1.27,0.35,0.14,0.21,0,6.05,5.77,3.19,4.27,12.43,11.55,7.62,4.57,10.53,1.72,15.41,5.57,1.86,1.37,0.93,2.21,4.64,3.05,1.57,0.28,0.27,0.68,14.33,0.17,0.22,0.09,1.42,14.23,2.24,1.9,2.68,2.81,3.09,4.33,2.9,1.28,1.01,0.45,2.26,1.04,0.3,0.2,0.26,6.99,1.92,2.94,1.75,0.49,0.55,6.86,2.84,0.74,19.92,2.91,12.24,6.12,1.97,0.59,0.31,0.32,0.26,0.08,1.27,0.01,0.17,0.22,0.04,0.03,15.53,5.73,7.94,0.15,0.19,0.55,0.3,0.06,0,0.07,0,0.52,6.20507672496956,0.785619658119658,1.9,1.8,5.2,4.28,17.89,7.65,3.19,0.34,37.05,25.55,57.6356196581197
"heiberg_grevinde_1898_de.txt",1,61179,62.69,77.81,15.47,54.71,17.19,25.83,82.1,55.25,18.19,13.08,2.71,0.46,1.36,0.61,0.75,0,7.96,7.69,5.09,4.52,9.86,11.58,6.94,4.5,11.34,1.62,14.28,5.91,2,1.26,0.39,2.14,5.99,3.72,2.22,0.37,0.54,0.86,17.38,0.86,0.27,0.54,1.59,14.78,2.5,1.91,2.66,2.46,3.12,4.4,2.78,0.9,1.09,0.51,2.62,1.13,0.51,0.37,0.23,6.51,1.55,2.68,2,0.57,0.36,5.91,3,0.83,18.4,2.41,10.54,6.31,1.85,0.63,0.41,0.66,0.52,0.14,1.28,0,0.04,0.26,0.08,0.02,21.51,4.31,10.13,0.33,0.09,0.56,1.13,2.12,2.23,0.31,0.01,0.3,3.12867600220028,0.765428571428571,3.26,2.24,4.91,5.49,15.45,7.16,3.55,0.66,37.81,25.31,65.5554285714286
"flaubert_schule_1870_fra.txt",1,139664,85.91,84.73,2.82,37.25,16.31,25.92,80.84,53.37,17.46,12.36,1.06,0.16,0.78,0.33,0.44,0,9.29,9.14,3.65,4.47,11.82,12.27,6.65,3.6,9.65,1.41,14.53,5.78,1.82,1.13,1.24,2.2,5.78,3.31,2.45,0.38,0.59,1.04,18.29,0.58,0.3,0.71,3.25,11.93,1.7,1.72,1.91,2.27,2.53,3.35,3.12,1.2,1.26,0.47,2.84,1.4,0.47,0.35,0.37,6.17,0.99,2.63,2.15,0.47,0.46,7.81,1.94,0.6,18.41,2.58,11.38,5.68,1.85,1.02,0.53,0.89,0.47,0.18,1,0.05,0.1,0.15,0.15,0.01,23.79,5.66,9.16,0.53,1.01,0.63,1.83,0.26,3.8,0.1,0.1,0.73,5.95270611327534,0.773255966001961,4.84,2.59,5.71,5.32,16.89,6.7,4.29,0.65,41.28,20.69,66.943255966002
"kafka_betrachtung_1912_de.txt",1,5870,46.81,58.2,64.67,22.06,21.35,20.8,86.93,58.93,18.42,12.08,4.53,1.33,0.75,0.37,0.37,0,4.72,4.48,3.24,5.54,10.58,11.74,8.38,5.03,12.71,2.4,16.2,7.16,2.27,1.47,0.63,2.66,5.49,2.84,2.61,0.41,0.55,1.09,12.93,0.34,0.29,0.24,0.51,15.11,1.94,2.37,3.03,3.19,3.46,4.68,3.39,1.33,1.24,0.7,4.26,2.44,0.55,0.32,0.22,6.9,1.86,3.15,1.57,0.51,0.43,4.46,5.5,0.99,20.51,3.13,12.28,6.56,0.99,1.26,0.94,0.34,0.51,0.05,0.99,0,0.03,0.31,0.02,0.02,19.85,4.51,10.22,0.17,0.34,0.94,0.51,0.1,2.79,0.02,0,0.24,5.53854330764263,0.779663582842725,1.38,3.53,6.17,4.89,18.68,7.52,3.53,0.56,40.09,28.76,63.0896635828427
"walser_geschwister_1907_de.txt",1,87353,38.81,68.35,31.14,77.89,18.99,21,87.29,58.09,18.94,11.93,3.68,0.36,1.1,0.85,0.25,0,6.13,5.91,2.53,6.05,10.09,11.04,8.7,5.05,13.02,1.8,16.17,8.02,2.34,1.69,0.44,2.93,7.29,4.85,2.44,0.38,0.55,1.01,15.63,0.89,0.26,0.59,2.24,16.03,2.41,2.11,3.16,4.01,3.49,4.52,3.78,1.5,1.07,0.75,3.7,1.52,0.67,0.43,0.39,6.5,1.39,3.05,1.8,0.44,0.35,5.21,4.55,0.94,18.55,2.09,11.29,6.28,1.66,1.02,0.52,0.67,0.52,0.14,1.22,0.08,0.06,0.17,0.02,0,19.81,4.82,11.96,0.38,0.32,0.43,0.37,0.38,1.02,0.02,0.01,0.11,5.19995383180027,0.761,3.98,3.01,6.49,6.79,16.7,7.03,3.87,0.66,42.04,29.48,60.731
"musil_mann2_1930_de.txt",1,154272,44.25,76.99,11.99,42.94,26.93,25.52,85.61,57.81,17.82,10.92,1.3,0.43,1.16,0.69,0.47,0,7.13,7.01,3.25,5.64,10.82,10.88,8.72,5.53,12.75,2.06,16.4,7.12,2.47,1.65,0.57,2.73,5.75,3.37,2.3,0.4,0.55,0.82,17.31,0.78,0.33,0.37,2.17,17.64,3.25,2.22,2.93,3.7,3.71,5.33,2.93,0.94,1.16,0.6,3.11,1.17,0.67,0.37,0.19,6.67,1.45,3.12,1.81,0.4,0.44,6.76,4.17,0.7,16.97,1.94,9.9,6.25,1.84,0.58,0.31,0.39,0.65,0.26,1.43,0.04,0.02,0.31,0.03,0.05,19.15,3.57,9.29,0.75,0.56,0.49,0.98,0.15,3.32,0.02,0.02,0,6.52280489958366,0.763335793357934,3.65,2.4,6.21,5.14,14.54,7.22,3.12,0.91,36.98,31.46,72.6733357933579
"wassermann_vierzig_1913_de.txt",1,42053,70.97,81.57,3.68,19.84,19.72,24.41,82.79,55.19,17.92,12.71,1.53,0.2,1.14,0.52,0.62,0,9.17,9.06,3.92,4.41,11.2,11.71,7.96,3.4,11.1,1.71,15.67,5.53,1.92,1.31,0.64,1.9,6.04,3.07,2.94,0.61,0.62,1.08,17.7,0.71,0.23,0.44,2.94,12.43,2,1.6,2.01,2.21,2.93,3.85,3.26,1.32,1.13,0.57,3.46,1.9,0.59,0.47,0.33,5.93,1.11,2.64,1.8,0.48,0.45,7.93,2.74,0.64,17.72,2.53,10.41,5.84,1.52,0.96,0.68,0.55,0.58,0.33,0.9,0.05,0.05,0.14,0.02,0.01,18.37,5.14,9.59,0.19,0.83,0.36,0.08,0.24,1.52,0.1,0,0.31,6.26715577823801,0.771735015772871,4.32,3.29,5.05,5.38,15.96,6.48,3.71,0.91,40.05,21.61,63.4117350157729
"flaubert_leidenschaft_1839_fra.txt",1,12657,65.99,86.78,2.69,54.95,25.42,20.79,84.63,57.85,19.79,14.21,1.52,0.11,1.69,0.43,1.26,0,10.37,10.26,7.36,4.68,11.01,12.55,5.97,4.16,12.96,1.08,11.62,6.98,2.73,1.76,0.51,3.37,7.4,4.44,2.94,0.43,0.68,1.41,18.53,0.83,0.23,0.46,1.52,11.94,1.39,2,1.59,2.32,2.68,3.32,3.14,1.16,0.92,0.85,4.54,2.5,0.69,1.25,0.24,5.76,1.46,2.8,1.25,0.43,0.26,5.69,2.16,0.52,18.98,2.09,11.5,6.45,0.96,0.99,0.27,0.61,0.7,0.46,1.45,0.06,0.11,0.2,0.24,0.02,19.06,4.46,11.26,0.43,0.58,0.43,0.87,0.07,0.92,0.02,0.02,0,7.11631973893737,0.768789531079607,3.04,4.68,5.19,6.96,16.52,6.2,2.83,1.16,41.39,21.91,66.2387895310796
"kafka_prozess_1925_de.txt",1,71750,42.87,69.06,19.44,35.7,15.62,22.68,88.02,58.21,17.07,11.13,2.23,0.19,0.61,0.4,0.21,0,7.04,6.75,2.66,5.07,10.49,10.79,9.47,6.45,11.49,2.28,18.12,6.73,2.13,1.2,0.57,2.88,4.92,2.85,2.04,0.36,0.36,0.82,17.23,0.56,0.24,0.31,2.91,18.36,2.44,2.14,3.69,3.86,4.07,5.78,3.59,1.16,1.99,0.31,2.56,1.04,0.43,0.14,0.15,6.62,0.91,3.14,2.26,0.48,0.45,7.91,4.24,0.86,18.36,2.27,10.67,6.69,2.53,0.44,0.84,0.46,0.43,0.03,2.78,0.01,1.59,1.95,0.04,0.01,19.95,6.14,10.55,0.29,0.13,0.53,0.11,0.07,2.1,0.02,0.01,0,5.81394094673986,0.754508950169328,4.02,1.76,5.64,4.39,16.4,7.24,4.27,0.46,38.54,33.59,60.9545089501693
"dickens_zweist_1859_en.txt",1,135758,71.33,74.07,19.46,37,16.65,23.2,82.62,54.65,16.95,11.4,2.38,0.31,0.84,0.26,0.59,0,7.32,7.12,3.2,4.9,10.52,12.07,7.7,3.68,11.71,1.63,15.34,7.08,2.31,1.7,0.91,2.43,5.68,3.24,2.38,0.45,0.48,1.01,15.85,0.84,0.25,0.48,2.49,13.51,1.97,1.64,2.23,2.97,2.9,4.21,3.52,1.32,1.43,0.56,3.43,1.7,0.59,0.33,0.33,6.5,1.35,2.86,1.89,0.54,0.53,6.84,3.1,0.69,19.16,2.56,11.44,6.51,1.54,0.77,0.37,0.56,0.59,0.29,1.01,0.04,0.08,0.17,0.06,0.02,20,5.18,8.54,0.2,0.71,0.68,0.69,1.25,2.11,0.21,0.17,0.25,6.25059326088897,0.782325581395349,4.06,2.95,5.81,5.18,17.31,7.17,3.24,0.88,40.79,23.66,60.8023255813953
"eschstruth_katz_1886_de.txt",1,34807,89.18,77.81,7.84,48.35,19.81,22.22,72.38,46.34,13.16,9.37,2.43,0.2,1.95,0.85,1.09,0,4.73,4.71,2.28,2.84,9.7,10.45,4.64,3.47,11.03,1.13,11.22,6.74,1.63,1.52,0.52,1.3,7.1,4.15,2.88,0.58,0.7,1.11,12.37,0.38,0.2,0.32,1.7,9.05,1.13,1.79,1.22,1.43,2.21,2.05,4.12,1.57,1.46,0.79,4.02,2.2,0.58,0.61,0.46,5.43,0.96,2.25,1.7,0.51,0.5,2.5,5.16,0.52,16.09,2.73,9.64,4.66,0.93,0.99,0.13,0.48,1.54,0.28,1.76,0.11,0.31,0.2,0.17,0.06,25.05,2.62,12.95,0.88,0.59,0.75,2.13,0.03,1.66,3.33,0.07,0.04,6.2731157639939,0.817994186046512,2.6,3.85,3.36,6.54,16.19,5.92,2.53,1.82,39.45,15.73,68.0979941860465
"meyer_monchs_1884_de.txt",1,27577,85.46,81.59,6.26,19.31,14.44,27.41,78.78,51.97,16.59,11.44,1.98,0.31,2.24,1.69,0.55,0,5.92,5.89,1.83,4.32,13.44,9.86,6.28,2.71,11.15,1.41,13.19,5.95,1.9,1.6,0.74,1.38,6.04,3.07,2.97,0.51,0.87,1.02,16.13,0.95,0.33,0.49,2.56,10.47,1.55,1.41,1.53,1.88,2.18,3.79,2.76,0.92,1.08,0.59,3.25,1.79,0.51,0.34,0.28,6.1,1.42,2.27,2.14,0.29,0.35,5.52,3.59,0.57,15.33,2.47,9.16,4.66,1.35,0.65,0.28,0.58,2,0.37,0.77,0.11,0.05,0.05,0.04,0.02,22.7,4.88,9.32,0.51,0.11,0.83,1.32,1.38,0.88,3.46,0,0,5.56380868788852,0.799693251533742,4.33,2.92,5.06,5.47,14.22,6.47,2.86,2.37,38.64,17.84,65.3996932515337
"goethe_meisterlehr_1796_de.txt",1,194446,52.37,76.58,16.92,76.34,22.91,24.63,85.05,56.17,18.86,12.99,3.12,0.74,0.86,0.39,0.46,0,7.37,7.2,3.09,5.01,9.9,11.07,8.08,4.12,11.62,1.71,16.07,6.79,2.23,1.48,0.5,2.81,7.43,4.89,2.55,0.48,0.44,1.02,17.49,0.63,0.65,0.38,2.39,15.24,2.79,1.78,2.53,3.15,3.39,4.14,2.97,1.08,1.17,0.4,2.73,1.06,0.66,0.36,0.18,7.17,1.86,3.11,1.79,0.71,0.46,6.91,3.08,0.88,17.61,2.19,10.53,5.87,1.97,1.06,0.38,0.63,0.57,0.21,1.24,0.02,0.04,0.16,0.03,0,18.5,3.64,10.37,0.28,0.95,0.3,0.47,0.2,2.21,0.07,0.01,0.02,3.99602024070128,0.766736292428198,4.05,2.26,5.51,6.83,15.37,7.93,4.04,0.78,41.26,26.42,66.9667362924282
"dickens_weihnachts_1843_en.txt",1,27045,57.6,77.34,10.61,65.93,19.3,21.31,84.78,54.76,17.18,11.1,2.01,0.31,0.84,0.52,0.32,0,7.24,7.08,2.24,5.26,10.84,10.34,8.22,3.86,12.39,1.8,16.53,7.72,2.5,2.07,0.89,2.72,6.23,4.06,2.15,0.46,0.39,0.87,17.21,0.84,0.26,0.32,2.65,13.95,1.92,1.9,2.86,3.13,3.14,4.23,4.5,1.48,1.96,0.78,3.69,1.77,0.7,0.31,0.48,6.12,1.24,3,1.66,0.53,0.27,7.86,3.38,0.56,18.34,2.26,10.77,6.37,1.19,0.93,0.65,0.75,1.57,0.95,1.36,0.07,0.13,0.14,0.04,0.01,24.23,5.48,10.75,0.17,0.75,0.61,0.79,0.37,4.88,0.25,0.08,0.09,5.51093371030806,0.797441253263708,4.07,3.26,6.15,5.78,17.25,6.7,3.52,2.52,43.1,25.56,65.7774412532637
"flaubert_legende_1877_fra.txt",1,9222,96,85.1,2.83,13.39,18.56,23.18,79.19,53.31,17.12,12.74,0.17,0.02,0.35,0.12,0.23,0,10.57,10.46,2.82,3.85,13.91,13.28,5.12,2.59,10.3,0.91,12.17,5.26,1.62,0.9,0.5,1.83,4.67,2.22,2.46,0.48,0.73,0.87,16.28,0.83,0.07,0.36,3.75,8.91,1.21,1.45,1.04,2.01,1.67,2.7,2.93,1.21,0.83,0.65,3.77,2.6,0.64,0.35,0.37,5.15,0.82,2.16,1.9,0.28,0.36,7.73,0.61,0.4,20.9,3.13,13.09,5.99,0.99,1.1,0.49,0.4,0.93,0.51,0.38,0.02,0.07,0.01,0.04,0,17.77,5.27,9.5,0.18,1.7,0.04,0.48,0.02,0.52,0,0.02,0.03,6.33637961601553,0.796326530612245,5.01,3.96,4.35,4.3,18.91,5.52,2.98,1.44,42.12,15.41,60.3163265306122
